Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,I1_5,TS_contained,ALL,*,QUAL,*,0.997767,0.9987459999999999,0.0,0.9982559999999999,62,162,2546949881.000000,2546949881.000000,0.000000,233798,.,.,124455.000000,89631.000000,,1.3885262911269538,233276,.,.,124151.000000,89543.000000,,1.3864958734909485,522,.,.,304.000000,88.000000,,3.4545454545454546,233632,.,.,125154.000000,89667.000000,,1.3957643280136505,233339,.,.,124998.000000,89565.000000,,1.3956121252721487,293,.,.,156.000000,102.000000,,1.5294117647058822,0,.,.,0.000000,0.000000,,
INDEL,I1_5,TS_contained,PASS,*,QUAL,*,0.99775,0.99875,0.0,0.99825,62,161,2546949881.000000,2546949881.000000,0.000000,233798,.,.,124455.000000,89631.000000,,1.3885262911269538,233272,.,.,124151.000000,89540.000000,,1.3865423274514184,526,.,.,304.000000,91.000000,,3.340659340659341,233627,.,.,125154.000000,89663.000000,,1.3958265951395783,233335,.,.,124998.000000,89562.000000,,1.395658873182823,292,.,.,156.000000,101.000000,,1.5445544554455446,0,.,.,0.000000,0.000000,,
INDEL,I6_15,*,ALL,*,QUAL,*,0.993871,0.99721,0.591577,0.9955379999999999,14,43,2809068885,2546949881.000000,0.000000,24802,.,.,11797.000000,6468.000000,,1.8239022881880025,24650,.,.,11717.000000,6458.000000,,1.8143388045834623,152,.,.,80.000000,10.000000,,8.0,60545,.,.,27892.000000,14294.000000,,1.9513082412200924,24659,.,.,11832.000000,6460.000000,,1.831578947368421,69,.,.,30.000000,27.000000,,1.1111111111111112,35817,.,.,16030.000000,7807.000000,,2.053285513001153
INDEL,I6_15,*,PASS,*,QUAL,*,0.993871,0.99721,0.591212,0.9955379999999999,14,43,2809068885,2546949881.000000,0.000000,24802,.,.,11797.000000,6468.000000,,1.8239022881880025,24650,.,.,11717.000000,6458.000000,,1.8143388045834623,152,.,.,80.000000,10.000000,,8.0,60491,.,.,27878.000000,14274.000000,,1.9530615104385596,24659,.,.,11832.000000,6460.000000,,1.831578947368421,69,.,.,30.000000,27.000000,,1.1111111111111112,35763,.,.,16016.000000,7787.000000,,2.0567612687813024
INDEL,I6_15,TS_boundary,ALL,*,QUAL,*,0.8863639999999999,0.9047620000000001,0.941667,0.895468,0,0,3148273288.000000,2546949881.000000,0.000000,44,.,.,24.000000,16.000000,,1.5,39,.,.,20.000000,15.000000,,1.3333333333333333,5,.,.,4.000000,1.000000,,4.0,720,.,.,378.000000,153.000000,,2.4705882352941178,38,.,.,19.000000,15.000000,,1.2666666666666666,4,.,.,3.000000,1.000000,,3.0,678,.,.,356.000000,137.000000,,2.5985401459854014
INDEL,I6_15,TS_boundary,PASS,*,QUAL,*,0.8863639999999999,0.9047620000000001,0.941667,0.895468,0,0,3148273288.000000,2546949881.000000,0.000000,44,.,.,24.000000,16.000000,,1.5,39,.,.,20.000000,15.000000,,1.3333333333333333,5,.,.,4.000000,1.000000,,4.0,720,.,.,378.000000,153.000000,,2.4705882352941178,38,.,.,19.000000,15.000000,,1.2666666666666666,4,.,.,3.000000,1.000000,,3.0,678,.,.,356.000000,137.000000,,2.5985401459854014
INDEL,I6_15,TS_contained,ALL,*,QUAL,*,0.9940629999999999,0.997367,0.0,0.995712,14,43,2546949881.000000,2546949881.000000,0.000000,24758,.,.,11773.000000,6452.000000,,1.82470551766894,24611,.,.,11697.000000,6443.000000,,1.8154586372807697,147,.,.,76.000000,9.000000,,8.444444444444445,24686,.,.,11840.000000,6471.000000,,1.8297017462525111,24621,.,.,11813.000000,6445.000000,,1.8328937160589605,65,.,.,27.000000,26.000000,,1.0384615384615385,0,.,.,0.000000,0.000000,,
INDEL,I6_15,TS_contained,PASS,*,QUAL,*,0.9940629999999999,0.997367,0.0,0.995712,14,43,2546949881.000000,2546949881.000000,0.000000,24758,.,.,11773.000000,6452.000000,,1.82470551766894,24611,.,.,11697.000000,6443.000000,,1.8154586372807697,147,.,.,76.000000,9.000000,,8.444444444444445,24686,.,.,11840.000000,6471.000000,,1.8297017462525111,24621,.,.,11813.000000,6445.000000,,1.8328937160589605,65,.,.,27.000000,26.000000,,1.0384615384615385,0,.,.,0.000000,0.000000,,
SNP,*,*,ALL,*,QUAL,*,0.997603,0.9992639999999999,0.134745,0.998433,1198,102,2809068885,2546949881.000000,0.000000,3365115,2280133.000000,1085711.000000,2060752.000000,1303287.000000,2.1001288556531157,1.5811958532541182,3357049,2274823.000000,1082949.000000,2054686.000000,1301293.000000,2.1005818371871623,1.5789572371479752,8066,5310.000000,2762.000000,6066.000000,1994.000000,1.9225199131064445,3.0421263791374122,3883847,2583149.000000,1302188.000000,2363894.000000,1517689.000000,1.9836989743416464,1.5575615294042455,3358042,2275216.000000,1083547.000000,2055779.000000,1301195.000000,2.0997852423568153,1.5799161539969029,2475,1632.000000,845.000000,1932.000000,541.000000,1.9313609467455621,3.5711645101663585,523330,306301.000000,217796.000000,306183.000000,215953.000000,1.4063665081085053,1.4178223965399879
SNP,*,*,PASS,*,QUAL,*,0.9975450000000001,0.9992770000000001,0.132011,0.99841,1168,100,2809068885,2546949881.000000,0.000000,3365115,2280133.000000,1085711.000000,2060752.000000,1303287.000000,2.1001288556531157,1.5811958532541182,3356854,2274692.000000,1082885.000000,2054648.000000,1301136.000000,2.1005850113354603,1.5791185548628275,8261,5441.000000,2826.000000,6104.000000,2151.000000,1.9253361641896674,2.8377498837749884,3871335,2577221.000000,1295527.000000,2362098.000000,1507093.000000,1.9893224919279953,1.567320663024777,3357847,2275085.000000,1083483.000000,2055741.000000,1301038.000000,2.0997883676993547,1.580077599578183,2431,1606.000000,826.000000,1901.000000,529.000000,1.944309927360775,3.593572778827977,511057,300530.000000,211218.000000,304456.000000,205526.000000,1.4228427501444005,1.481350291447311
SNP,*,TS_boundary,ALL,*,QUAL,*,0.964635,0.9908549999999999,0.508609,0.977569,35,8,3148273288.000000,2546949881.000000,0.000000,12696,8893.000000,3818.000000,7755.000000,4924.000000,2.329229963331587,1.5749390739236393,12247,8609.000000,3651.000000,7423.000000,4809.000000,2.3579841139413857,1.54356415055105,449,284.000000,167.000000,332.000000,115.000000,1.7005988023952097,2.8869565217391306,25147,16873.000000,8302.000000,15136.000000,9975.000000,2.0324018308841243,1.517393483709273,12244,8608.000000,3649.000000,7422.000000,4807.000000,2.3590024664291587,1.5439983357603495,113,71.000000,42.000000,88.000000,25.000000,1.6904761904761905,3.52,12790,8194.000000,4611.000000,7626.000000,5143.000000,1.7770548687920191,1.4827921446626482
SNP,*,TS_boundary,PASS,*,QUAL,*,0.964083,0.9911709999999999,0.508754,0.97744,32,8,3148273288.000000,2546949881.000000,0.000000,12696,8893.000000,3818.000000,7755.000000,4924.000000,2.329229963331587,1.5749390739236393,12240,8604.000000,3649.000000,7423.000000,4802.000000,2.3579062756919704,1.545814244064973,456,289.000000,169.000000,332.000000,122.000000,1.7100591715976332,2.721311475409836,25132,16863.000000,8297.000000,15131.000000,9965.000000,2.0324213571170304,1.5184144505770196,12237,8603.000000,3647.000000,7422.000000,4800.000000,2.3589251439539347,1.54625,109,68.000000,41.000000,84.000000,25.000000,1.6585365853658536,3.36,12786,8192.000000,4609.000000,7625.000000,5140.000000,1.7773920590149708,1.4834630350194553
SNP,*,TS_contained,ALL,*,QUAL,*,0.9977280000000001,0.999295,0.0,0.998511,1163,94,2546949881.000000,2546949881.000000,0.000000,3352419,2271240.000000,1081893.000000,2052997.000000,1298363.000000,2.099320357928187,1.5812195818888863,3344802,2266214.000000,1079298.000000,2047263.000000,1296484.000000,2.099711108516832,1.5790885194109607,7617,5026.000000,2595.000000,5734.000000,1879.000000,1.9368015414258188,3.0516232038318254,3348160,2268169.000000,1080701.000000,2050201.000000,1296904.000000,2.0987942085738793,1.580842529593555,3345798,2266608.000000,1079898.000000,2048357.000000,1296388.000000,2.0989093414378024,1.5800493370811826,2362,1561.000000,803.000000,1844.000000,516.000000,1.9439601494396015,3.5736434108527133,0,0.000000,0.000000,0.000000,0.000000,,
SNP,*,TS_contained,PASS,*,QUAL,*,0.9976719999999999,0.9993059999999999,0.0,0.9984879999999999,1136,92,2546949881.000000,2546949881.000000,0.000000,3352419,2271240.000000,1081893.000000,2052997.000000,1298363.000000,2.099320357928187,1.5812195818888863,3344614,2266088.000000,1079236.000000,2047225.000000,1296334.000000,2.0997149835624462,1.5792419237634745,7805,5152.000000,2657.000000,5772.000000,2029.000000,1.939028980052691,2.8447511089206508,3347932,2268020.000000,1080621.000000,2050136.000000,1296742.000000,2.098811701789989,1.5809898962168265,3345610,2266482.000000,1079836.000000,2048319.000000,1296238.000000,2.0989131682959266,1.580202863980226,2322,1538.000000,785.000000,1817.000000,504.000000,1.959235668789809,3.6051587301587302,0,0.000000,0.000000,0.000000,0.000000,,
